Measurement: energia2
  step	INTEG(v(supply)*i(V1))	FROM	TO
  2104	-1.66184e-13	1.8e-08	3.3e-08
  2105	-8.49624e-14	1.8e-08	3.3e-08
  2106	-8.04926e-14	1.8e-08	3.3e-08
  2107	-1.17069e-13	1.8e-08	3.3e-08
  2108	-6.89534e-14	1.8e-08	3.3e-08
  2109	-1.01755e-13	1.8e-08	3.3e-08
  2110	-1.07071e-13	1.8e-08	3.3e-08
  2111	-7.2429e-14	1.8e-08	3.3e-08
  2112	-5.12799e-14	1.8e-08	3.3e-08
  2113	-1.17179e-13	1.8e-08	3.3e-08
  2114	-6.32568e-14	1.8e-08	3.3e-08
  2115	-1.67479e-13	1.8e-08	3.3e-08
  2116	-7.28336e-14	1.8e-08	3.3e-08
  2117	-8.37341e-14	1.8e-08	3.3e-08
  2118	-4.03449e-14	1.8e-08	3.3e-08
  2119	-4.97589e-14	1.8e-08	3.3e-08
  2120	-6.75294e-14	1.8e-08	3.3e-08
  2121	-8.28447e-14	1.8e-08	3.3e-08
  2122	-1.70602e-13	1.8e-08	3.3e-08
  2123	-1.14837e-13	1.8e-08	3.3e-08
  2124	-4.66207e-14	1.8e-08	3.3e-08
  2125	-9.3772e-14	1.8e-08	3.3e-08
  2126	-1.6425e-13	1.8e-08	3.3e-08
  2127	-1.68414e-13	1.8e-08	3.3e-08
  2128	-1.41657e-13	1.8e-08	3.3e-08
  2129	-4.40745e-14	1.8e-08	3.3e-08
  2130	-1.56398e-13	1.8e-08	3.3e-08
  2131	-1.22272e-13	1.8e-08	3.3e-08
  2132	-7.50283e-14	1.8e-08	3.3e-08
  2133	-4.90184e-14	1.8e-08	3.3e-08
  2134	-1.03792e-13	1.8e-08	3.3e-08
  2135	-5.83777e-14	1.8e-08	3.3e-08
  2136	-2.13653e-13	1.8e-08	3.3e-08
  2137	-1.75063e-13	1.8e-08	3.3e-08
  2138	-8.3333e-14	1.8e-08	3.3e-08
  2139	-7.46618e-14	1.8e-08	3.3e-08
  2140	-1.72497e-13	1.8e-08	3.3e-08
  2141	-5.01038e-14	1.8e-08	3.3e-08
  2142	-8.13055e-14	1.8e-08	3.3e-08
  2143	-4.98508e-14	1.8e-08	3.3e-08
  2144	-1.87677e-13	1.8e-08	3.3e-08
  2145	-9.2135e-14	1.8e-08	3.3e-08
  2146	-1.82609e-13	1.8e-08	3.3e-08
  2147	-7.40428e-14	1.8e-08	3.3e-08
  2148	-8.76937e-14	1.8e-08	3.3e-08
  2149	-1.32299e-13	1.8e-08	3.3e-08
  2150	-1.34482e-13	1.8e-08	3.3e-08
  2151	-1.70848e-13	1.8e-08	3.3e-08
  2152	-1.7707e-13	1.8e-08	3.3e-08
  2153	-1.02219e-13	1.8e-08	3.3e-08
  2154	-8.33291e-14	1.8e-08	3.3e-08
  2155	-2.39771e-13	1.8e-08	3.3e-08
  2156	-8.67948e-14	1.8e-08	3.3e-08
  2157	-4.89784e-14	1.8e-08	3.3e-08
  2158	-1.17101e-13	1.8e-08	3.3e-08
  2159	-1.26166e-13	1.8e-08	3.3e-08
  2160	-2.28691e-13	1.8e-08	3.3e-08
  2161	-7.82327e-14	1.8e-08	3.3e-08
  2162	-5.54534e-14	1.8e-08	3.3e-08
  2163	-5.63332e-14	1.8e-08	3.3e-08
  2164	-7.73261e-14	1.8e-08	3.3e-08
  2165	-1.37595e-13	1.8e-08	3.3e-08
  2166	-5.12466e-14	1.8e-08	3.3e-08
  2167	-6.22367e-14	1.8e-08	3.3e-08
  2168	-1.68277e-13	1.8e-08	3.3e-08
  2169	-1.14963e-13	1.8e-08	3.3e-08
  2170	-7.30777e-14	1.8e-08	3.3e-08
  2171	-1.16097e-13	1.8e-08	3.3e-08
  2172	-1.32343e-13	1.8e-08	3.3e-08
  2173	-1.62153e-13	1.8e-08	3.3e-08
  2174	-7.93641e-14	1.8e-08	3.3e-08
  2175	-9.80275e-14	1.8e-08	3.3e-08
  2176	-1.13708e-13	1.8e-08	3.3e-08
  2177	-9.06891e-14	1.8e-08	3.3e-08
  2178	-1.32014e-13	1.8e-08	3.3e-08
  2179	-1.83244e-13	1.8e-08	3.3e-08
  2180	-1.15597e-13	1.8e-08	3.3e-08
  2181	-7.56777e-14	1.8e-08	3.3e-08
  2182	-1.855e-13	1.8e-08	3.3e-08
  2183	-5.79458e-14	1.8e-08	3.3e-08
  2184	-1.43961e-13	1.8e-08	3.3e-08
  2185	-7.04635e-14	1.8e-08	3.3e-08
  2186	-6.32597e-14	1.8e-08	3.3e-08
  2187	-6.96203e-14	1.8e-08	3.3e-08
  2188	-7.31445e-14	1.8e-08	3.3e-08
  2189	-5.51721e-14	1.8e-08	3.3e-08
  2190	-5.4872e-14	1.8e-08	3.3e-08
  2191	-5.61141e-14	1.8e-08	3.3e-08
  2192	-5.46535e-14	1.8e-08	3.3e-08
  2193	-5.64863e-14	1.8e-08	3.3e-08
  2194	-7.39804e-14	1.8e-08	3.3e-08
  2195	-1.43157e-13	1.8e-08	3.3e-08
  2196	-4.23474e-14	1.8e-08	3.3e-08
  2197	-4.66033e-14	1.8e-08	3.3e-08
  2198	-4.80884e-14	1.8e-08	3.3e-08
  2199	-1.54615e-13	1.8e-08	3.3e-08
  2200	-3.78247e-14	1.8e-08	3.3e-08
  2201	-8.30234e-14	1.8e-08	3.3e-08
  2202	-5.13655e-14	1.8e-08	3.3e-08
  2203	-2.32802e-13	1.8e-08	3.3e-08
  2204	-1.09235e-13	1.8e-08	3.3e-08
  2205	-5.16715e-14	1.8e-08	3.3e-08
  2206	-1.2452e-13	1.8e-08	3.3e-08
  2207	-1.80338e-13	1.8e-08	3.3e-08
  2208	-5.20658e-14	1.8e-08	3.3e-08
  2209	-1.29637e-13	1.8e-08	3.3e-08
  2210	-1.29113e-13	1.8e-08	3.3e-08
  2211	-9.1967e-14	1.8e-08	3.3e-08
  2212	-1.69877e-13	1.8e-08	3.3e-08
  2213	-1.53237e-13	1.8e-08	3.3e-08
  2214	-8.60522e-14	1.8e-08	3.3e-08
  2215	-1.07846e-13	1.8e-08	3.3e-08
  2216	-1.27074e-13	1.8e-08	3.3e-08
  2217	-5.52299e-14	1.8e-08	3.3e-08
  2218	-1.50309e-13	1.8e-08	3.3e-08
  2219	-1.71009e-13	1.8e-08	3.3e-08
  2220	-1.67765e-13	1.8e-08	3.3e-08
  2221	-1.44856e-13	1.8e-08	3.3e-08
  2222	-1.28318e-13	1.8e-08	3.3e-08
  2223	-8.05192e-14	1.8e-08	3.3e-08
  2224	-1.75902e-13	1.8e-08	3.3e-08
  2225	-6.38637e-14	1.8e-08	3.3e-08
  2226	-1.44577e-13	1.8e-08	3.3e-08
  2227	-5.72099e-14	1.8e-08	3.3e-08
  2228	-6.39557e-14	1.8e-08	3.3e-08
  2229	-8.9326e-14	1.8e-08	3.3e-08
  2230	-1.62831e-13	1.8e-08	3.3e-08
  2231	-5.06371e-14	1.8e-08	3.3e-08
  2232	-5.43141e-14	1.8e-08	3.3e-08
  2233	-1.57642e-13	1.8e-08	3.3e-08
  2234	-2.40113e-13	1.8e-08	3.3e-08
  2235	-5.84224e-14	1.8e-08	3.3e-08
  2236	-1.0363e-13	1.8e-08	3.3e-08
  2237	-6.86743e-14	1.8e-08	3.3e-08
  2238	-5.10016e-14	1.8e-08	3.3e-08
  2239	-9.04287e-14	1.8e-08	3.3e-08
  2240	-7.8166e-14	1.8e-08	3.3e-08
  2241	-1.07748e-13	1.8e-08	3.3e-08
  2242	-6.05943e-14	1.8e-08	3.3e-08
  2243	-1.01349e-13	1.8e-08	3.3e-08
  2244	-8.51972e-14	1.8e-08	3.3e-08
  2245	-8.18186e-14	1.8e-08	3.3e-08
  2246	-9.54428e-14	1.8e-08	3.3e-08
  2247	-1.96401e-13	1.8e-08	3.3e-08
  2248	-1.07516e-13	1.8e-08	3.3e-08
  2249	-4.16451e-14	1.8e-08	3.3e-08
  2250	-1.78802e-13	1.8e-08	3.3e-08
  2251	-7.69471e-14	1.8e-08	3.3e-08
  2252	-4.77946e-14	1.8e-08	3.3e-08
  2253	-8.05645e-14	1.8e-08	3.3e-08
  2254	-6.21415e-14	1.8e-08	3.3e-08
  2255	-1.58528e-13	1.8e-08	3.3e-08
  2256	-1.14985e-13	1.8e-08	3.3e-08
  2257	-7.76451e-14	1.8e-08	3.3e-08
  2258	-4.9906e-14	1.8e-08	3.3e-08
  2259	-1.81903e-13	1.8e-08	3.3e-08
  2260	-6.25962e-14	1.8e-08	3.3e-08
  2261	-1.6504e-13	1.8e-08	3.3e-08
  2262	-5.54598e-14	1.8e-08	3.3e-08
  2263	-1.44205e-13	1.8e-08	3.3e-08
  2264	-8.73906e-14	1.8e-08	3.3e-08
  2265	-5.98077e-14	1.8e-08	3.3e-08
  2266	-7.52597e-14	1.8e-08	3.3e-08
  2267	-4.91534e-14	1.8e-08	3.3e-08
  2268	-1.32735e-13	1.8e-08	3.3e-08
  2269	-8.68944e-14	1.8e-08	3.3e-08
  2270	-4.57936e-14	1.8e-08	3.3e-08
  2271	-1.29172e-13	1.8e-08	3.3e-08
  2272	-1.05352e-13	1.8e-08	3.3e-08
  2273	-7.41742e-14	1.8e-08	3.3e-08
  2274	-1.419e-13	1.8e-08	3.3e-08
  2275	-4.47958e-14	1.8e-08	3.3e-08
  2276	-1.87514e-13	1.8e-08	3.3e-08
  2277	-7.92115e-14	1.8e-08	3.3e-08
  2278	-1.48063e-13	1.8e-08	3.3e-08
  2279	-4.34456e-14	1.8e-08	3.3e-08
  2280	-1.16096e-13	1.8e-08	3.3e-08
  2281	-7.82072e-14	1.8e-08	3.3e-08
  2282	-1.78343e-13	1.8e-08	3.3e-08
  2283	-9.51311e-14	1.8e-08	3.3e-08
  2284	-1.87428e-13	1.8e-08	3.3e-08
  2285	-5.65562e-14	1.8e-08	3.3e-08
  2286	-2.17103e-13	1.8e-08	3.3e-08
  2287	-1.07907e-13	1.8e-08	3.3e-08
  2288	-5.36415e-14	1.8e-08	3.3e-08
  2289	-4.48332e-14	1.8e-08	3.3e-08
  2290	-9.49642e-14	1.8e-08	3.3e-08
  2291	-5.74747e-14	1.8e-08	3.3e-08
  2292	-1.36534e-13	1.8e-08	3.3e-08
  2293	-1.97186e-13	1.8e-08	3.3e-08
  2294	-6.83613e-14	1.8e-08	3.3e-08
  2295	-1.0847e-13	1.8e-08	3.3e-08
  2296	-1.86274e-13	1.8e-08	3.3e-08
  2297	-9.57985e-14	1.8e-08	3.3e-08
  2298	-4.35265e-14	1.8e-08	3.3e-08
  2299	-1.20864e-13	1.8e-08	3.3e-08
  2300	-4.81409e-14	1.8e-08	3.3e-08
  2301	-1.47361e-13	1.8e-08	3.3e-08
  2302	-4.43958e-14	1.8e-08	3.3e-08
  2303	-9.95394e-14	1.8e-08	3.3e-08
  2304	-1.03256e-13	1.8e-08	3.3e-08
  2305	-6.63594e-14	1.8e-08	3.3e-08
  2306	-1.54672e-13	1.8e-08	3.3e-08
  2307	-2.36034e-13	1.8e-08	3.3e-08
  2308	-1.37947e-13	1.8e-08	3.3e-08
  2309	-2.22729e-13	1.8e-08	3.3e-08
  2310	-1.2779e-13	1.8e-08	3.3e-08
  2311	-1.16342e-13	1.8e-08	3.3e-08
  2312	-1.29946e-13	1.8e-08	3.3e-08
  2313	-9.94153e-14	1.8e-08	3.3e-08
  2314	-8.51229e-14	1.8e-08	3.3e-08
  2315	-1.62583e-13	1.8e-08	3.3e-08
  2316	-1.07219e-13	1.8e-08	3.3e-08
  2317	-6.30163e-14	1.8e-08	3.3e-08
  2318	-1.03875e-13	1.8e-08	3.3e-08
  2319	-5.7742e-14	1.8e-08	3.3e-08
  2320	-1.09725e-13	1.8e-08	3.3e-08
  2321	-1.02047e-13	1.8e-08	3.3e-08
  2322	-1.51039e-13	1.8e-08	3.3e-08
  2323	-7.92014e-14	1.8e-08	3.3e-08
  2324	-1.80519e-13	1.8e-08	3.3e-08
  2325	-1.22815e-13	1.8e-08	3.3e-08
  2326	-1.49665e-13	1.8e-08	3.3e-08
  2327	-5.17628e-14	1.8e-08	3.3e-08
  2328	-4.87782e-14	1.8e-08	3.3e-08
  2329	-5.14275e-14	1.8e-08	3.3e-08
  2330	-8.11792e-14	1.8e-08	3.3e-08
  2331	-9.56098e-14	1.8e-08	3.3e-08
  2332	-9.82195e-14	1.8e-08	3.3e-08
  2333	-1.42695e-13	1.8e-08	3.3e-08
  2334	-1.18205e-13	1.8e-08	3.3e-08
  2335	-1.08234e-13	1.8e-08	3.3e-08
  2336	-7.33474e-14	1.8e-08	3.3e-08
  2337	-1.21432e-13	1.8e-08	3.3e-08
  2338	-4.13931e-14	1.8e-08	3.3e-08
  2339	-1.04656e-13	1.8e-08	3.3e-08
  2340	-1.32192e-13	1.8e-08	3.3e-08
  2341	-1.05163e-13	1.8e-08	3.3e-08
  2342	-1.56315e-13	1.8e-08	3.3e-08
  2343	-7.32959e-14	1.8e-08	3.3e-08
  2344	-1.78614e-13	1.8e-08	3.3e-08
  2345	-1.1462e-13	1.8e-08	3.3e-08
  2346	-1.46207e-13	1.8e-08	3.3e-08
  2347	-8.32054e-14	1.8e-08	3.3e-08
  2348	-1.41291e-13	1.8e-08	3.3e-08
  2349	-5.14001e-14	1.8e-08	3.3e-08
  2350	-1.01441e-13	1.8e-08	3.3e-08
  2351	-8.11704e-14	1.8e-08	3.3e-08
  2352	-1.63634e-13	1.8e-08	3.3e-08
  2353	-4.40837e-14	1.8e-08	3.3e-08
  2354	-1.0201e-13	1.8e-08	3.3e-08
  2355	-8.68341e-14	1.8e-08	3.3e-08
  2356	-1.78855e-13	1.8e-08	3.3e-08
  2357	-1.03801e-13	1.8e-08	3.3e-08
  2358	-8.14857e-14	1.8e-08	3.3e-08
  2359	-6.12554e-14	1.8e-08	3.3e-08
  2360	-1.36362e-13	1.8e-08	3.3e-08
  2361	-9.0997e-14	1.8e-08	3.3e-08
  2362	-1.8199e-13	1.8e-08	3.3e-08
  2363	-6.86088e-14	1.8e-08	3.3e-08
  2364	-6.12686e-14	1.8e-08	3.3e-08
  2365	-1.15557e-13	1.8e-08	3.3e-08
  2366	-5.84687e-14	1.8e-08	3.3e-08
  2367	-1.38806e-13	1.8e-08	3.3e-08
  2368	-4.8475e-14	1.8e-08	3.3e-08
  2369	-1.27253e-13	1.8e-08	3.3e-08
  2370	-1.4262e-13	1.8e-08	3.3e-08
  2371	-2.67386e-13	1.8e-08	3.3e-08
  2372	-1.60001e-13	1.8e-08	3.3e-08
  2373	-6.20669e-14	1.8e-08	3.3e-08
  2374	-1.48204e-13	1.8e-08	3.3e-08
  2375	-5.12088e-14	1.8e-08	3.3e-08
  2376	-7.94301e-14	1.8e-08	3.3e-08
  2377	-1.75462e-13	1.8e-08	3.3e-08
  2378	-1.19464e-13	1.8e-08	3.3e-08
  2379	-1.69554e-13	1.8e-08	3.3e-08
  2380	-1.30683e-13	1.8e-08	3.3e-08
  2381	-2.32356e-13	1.8e-08	3.3e-08
  2382	-7.20008e-14	1.8e-08	3.3e-08
  2383	-4.90393e-14	1.8e-08	3.3e-08
  2384	-5.01704e-14	1.8e-08	3.3e-08
  2385	-1.70293e-13	1.8e-08	3.3e-08
  2386	-1.83566e-13	1.8e-08	3.3e-08
  2387	-4.75852e-14	1.8e-08	3.3e-08
  2388	-9.2913e-14	1.8e-08	3.3e-08
  2389	-1.01687e-13	1.8e-08	3.3e-08
  2390	-8.01802e-14	1.8e-08	3.3e-08
  2391	-1.52865e-13	1.8e-08	3.3e-08
  2392	-8.32058e-14	1.8e-08	3.3e-08
  2393	-1.24352e-13	1.8e-08	3.3e-08
  2394	-7.07901e-14	1.8e-08	3.3e-08
  2395	-1.59756e-13	1.8e-08	3.3e-08
  2396	-4.77503e-14	1.8e-08	3.3e-08
  2397	-1.15727e-13	1.8e-08	3.3e-08
  2398	-1.02293e-13	1.8e-08	3.3e-08
  2399	-1.27084e-13	1.8e-08	3.3e-08
  2400	-1.29387e-13	1.8e-08	3.3e-08
  2401	-1.25399e-13	1.8e-08	3.3e-08
  2402	-1.17846e-13	1.8e-08	3.3e-08
  2403	-1.43993e-13	1.8e-08	3.3e-08
  2404	-6.01555e-14	1.8e-08	3.3e-08
  2405	-5.64256e-14	1.8e-08	3.3e-08
  2406	-1.41734e-13	1.8e-08	3.3e-08
  2407	-1.30517e-13	1.8e-08	3.3e-08
  2408	-1.98906e-13	1.8e-08	3.3e-08
  2409	-1.50711e-13	1.8e-08	3.3e-08
  2410	-9.81268e-14	1.8e-08	3.3e-08
  2411	-4.28558e-14	1.8e-08	3.3e-08
  2412	-6.31667e-14	1.8e-08	3.3e-08
  2413	-5.58811e-14	1.8e-08	3.3e-08
  2414	-8.96596e-14	1.8e-08	3.3e-08
  2415	-4.22476e-14	1.8e-08	3.3e-08
  2416	-5.29304e-14	1.8e-08	3.3e-08
  2417	-8.56243e-14	1.8e-08	3.3e-08
  2418	-1.58738e-13	1.8e-08	3.3e-08
  2419	-5.52214e-14	1.8e-08	3.3e-08
  2420	-1.53393e-13	1.8e-08	3.3e-08
  2421	-6.85614e-14	1.8e-08	3.3e-08
  2422	-8.12665e-14	1.8e-08	3.3e-08
  2423	-1.01845e-13	1.8e-08	3.3e-08
  2424	-7.13169e-14	1.8e-08	3.3e-08
  2425	-5.48876e-14	1.8e-08	3.3e-08
  2426	-1.46991e-13	1.8e-08	3.3e-08
  2427	-5.41251e-14	1.8e-08	3.3e-08
  2428	-6.24592e-14	1.8e-08	3.3e-08
  2429	-1.62333e-13	1.8e-08	3.3e-08
  2430	-1.60305e-13	1.8e-08	3.3e-08
  2431	-7.00288e-14	1.8e-08	3.3e-08
  2432	-5.65115e-14	1.8e-08	3.3e-08
  2433	-2.33243e-13	1.8e-08	3.3e-08
  2434	-5.45522e-14	1.8e-08	3.3e-08
  2435	-1.75558e-13	1.8e-08	3.3e-08
  2436	-1.43788e-13	1.8e-08	3.3e-08
  2437	-1.99992e-13	1.8e-08	3.3e-08
  2438	-1.05219e-13	1.8e-08	3.3e-08
  2439	-1.3559e-13	1.8e-08	3.3e-08
  2440	-1.12095e-13	1.8e-08	3.3e-08
  2441	-1.04416e-13	1.8e-08	3.3e-08
  2442	-1.51415e-13	1.8e-08	3.3e-08
  2443	-1.19258e-13	1.8e-08	3.3e-08
  2444	-1.26252e-13	1.8e-08	3.3e-08
  2445	-1.26265e-13	1.8e-08	3.3e-08
  2446	-8.05155e-14	1.8e-08	3.3e-08
  2447	-1.79009e-13	1.8e-08	3.3e-08
  2448	-5.61448e-14	1.8e-08	3.3e-08
  2449	-1.4927e-13	1.8e-08	3.3e-08
  2450	-1.06058e-13	1.8e-08	3.3e-08
  2451	-7.17471e-14	1.8e-08	3.3e-08
  2452	-1.7296e-13	1.8e-08	3.3e-08
  2453	-1.1804e-13	1.8e-08	3.3e-08
  2454	-1.77634e-13	1.8e-08	3.3e-08
  2455	-6.02257e-14	1.8e-08	3.3e-08
  2456	-7.39025e-14	1.8e-08	3.3e-08
  2457	-1.49594e-13	1.8e-08	3.3e-08
  2458	-5.51964e-14	1.8e-08	3.3e-08
  2459	-1.00927e-13	1.8e-08	3.3e-08
  2460	-1.53326e-13	1.8e-08	3.3e-08
  2461	-1.45232e-13	1.8e-08	3.3e-08
  2462	-1.65823e-13	1.8e-08	3.3e-08
  2463	-6.03953e-14	1.8e-08	3.3e-08
  2464	-1.24783e-13	1.8e-08	3.3e-08
  2465	-1.40347e-13	1.8e-08	3.3e-08
  2466	-1.36624e-13	1.8e-08	3.3e-08
  2467	-5.6458e-14	1.8e-08	3.3e-08
  2468	-1.1817e-13	1.8e-08	3.3e-08
  2469	-1.33019e-13	1.8e-08	3.3e-08
  2470	-1.1879e-13	1.8e-08	3.3e-08
  2471	-5.42479e-14	1.8e-08	3.3e-08
  2472	-9.56185e-14	1.8e-08	3.3e-08
  2473	-6.38375e-14	1.8e-08	3.3e-08
  2474	-5.40091e-14	1.8e-08	3.3e-08
  2475	-9.03365e-14	1.8e-08	3.3e-08
  2476	-1.64479e-13	1.8e-08	3.3e-08
  2477	-5.42007e-14	1.8e-08	3.3e-08
  2478	-1.45158e-13	1.8e-08	3.3e-08
  2479	-1.15389e-13	1.8e-08	3.3e-08
  2480	-4.4671e-14	1.8e-08	3.3e-08
  2481	-5.31769e-14	1.8e-08	3.3e-08
  2482	-1.39077e-13	1.8e-08	3.3e-08
  2483	-8.49106e-14	1.8e-08	3.3e-08
  2484	-1.47069e-13	1.8e-08	3.3e-08
  2485	-6.14908e-14	1.8e-08	3.3e-08
  2486	-9.50411e-14	1.8e-08	3.3e-08
  2487	-9.23358e-14	1.8e-08	3.3e-08
  2488	-1.15086e-13	1.8e-08	3.3e-08
  2489	-6.03576e-14	1.8e-08	3.3e-08
  2490	-1.098e-13	1.8e-08	3.3e-08
  2491	-5.86859e-14	1.8e-08	3.3e-08
  2492	-5.81608e-14	1.8e-08	3.3e-08
  2493	-1.49718e-13	1.8e-08	3.3e-08
  2494	-4.1796e-14	1.8e-08	3.3e-08
  2495	-7.08178e-14	1.8e-08	3.3e-08
  2496	-4.64376e-14	1.8e-08	3.3e-08
  2497	-4.39209e-14	1.8e-08	3.3e-08
  2498	-5.01633e-14	1.8e-08	3.3e-08
  2499	-3.88128e-14	1.8e-08	3.3e-08
  2500	-1.66934e-13	1.8e-08	3.3e-08
  2501	-1.14642e-13	1.8e-08	3.3e-08
  2502	-9.67573e-14	1.8e-08	3.3e-08
  2503	-1.02091e-13	1.8e-08	3.3e-08
  2504	-1.15762e-13	1.8e-08	3.3e-08
  2505	-5.67126e-14	1.8e-08	3.3e-08
  2506	-4.95781e-14	1.8e-08	3.3e-08
  2507	-6.17186e-14	1.8e-08	3.3e-08
  2508	-1.28112e-13	1.8e-08	3.3e-08
  2509	-9.06304e-14	1.8e-08	3.3e-08
  2510	-4.28741e-14	1.8e-08	3.3e-08
  2511	-1.25948e-13	1.8e-08	3.3e-08
  2512	-1.87186e-13	1.8e-08	3.3e-08
  2513	-1.64652e-13	1.8e-08	3.3e-08
  2514	-1.44409e-13	1.8e-08	3.3e-08
  2515	-5.98597e-14	1.8e-08	3.3e-08
  2516	-8.69796e-14	1.8e-08	3.3e-08
  2517	-4.57372e-14	1.8e-08	3.3e-08
  2518	-1.12058e-13	1.8e-08	3.3e-08
  2519	-6.45974e-14	1.8e-08	3.3e-08
  2520	-4.86129e-14	1.8e-08	3.3e-08
  2521	-1.16468e-13	1.8e-08	3.3e-08
  2522	-1.77386e-13	1.8e-08	3.3e-08
  2523	-8.87935e-14	1.8e-08	3.3e-08
  2524	-5.07349e-14	1.8e-08	3.3e-08
  2525	-1.27934e-13	1.8e-08	3.3e-08
  2526	-1.59213e-13	1.8e-08	3.3e-08
  2527	-4.92412e-14	1.8e-08	3.3e-08
  2528	-1.10093e-13	1.8e-08	3.3e-08
  2529	-9.25986e-14	1.8e-08	3.3e-08
  2530	-9.30869e-14	1.8e-08	3.3e-08
  2531	-9.24644e-14	1.8e-08	3.3e-08
  2532	-4.56561e-14	1.8e-08	3.3e-08
  2533	-4.6653e-14	1.8e-08	3.3e-08
  2534	-1.21938e-13	1.8e-08	3.3e-08
  2535	-1.56477e-13	1.8e-08	3.3e-08
  2536	-1.68014e-13	1.8e-08	3.3e-08
  2537	-1.49154e-13	1.8e-08	3.3e-08
  2538	-5.52309e-14	1.8e-08	3.3e-08
  2539	-1.40094e-13	1.8e-08	3.3e-08
  2540	-7.23696e-14	1.8e-08	3.3e-08
  2541	-4.85368e-14	1.8e-08	3.3e-08
  2542	-1.44239e-13	1.8e-08	3.3e-08
  2543	-5.16604e-14	1.8e-08	3.3e-08
  2544	-1.63803e-13	1.8e-08	3.3e-08
  2545	-7.67516e-14	1.8e-08	3.3e-08
  2546	-6.60411e-14	1.8e-08	3.3e-08
  2547	-6.73708e-14	1.8e-08	3.3e-08
  2548	-1.37295e-13	1.8e-08	3.3e-08
  2549	-1.22751e-13	1.8e-08	3.3e-08
  2550	-1.19266e-13	1.8e-08	3.3e-08
  2551	-6.37008e-14	1.8e-08	3.3e-08
  2552	-2.0198e-13	1.8e-08	3.3e-08
  2553	-6.97223e-14	1.8e-08	3.3e-08
  2554	-1.11956e-13	1.8e-08	3.3e-08
  2555	-9.60617e-14	1.8e-08	3.3e-08
  2556	-6.75481e-14	1.8e-08	3.3e-08
  2557	-5.98584e-14	1.8e-08	3.3e-08
  2558	-1.62651e-13	1.8e-08	3.3e-08
  2559	-1.38443e-13	1.8e-08	3.3e-08
  2560	-1.7298e-13	1.8e-08	3.3e-08
  2561	-5.75626e-14	1.8e-08	3.3e-08
  2562	-1.08531e-13	1.8e-08	3.3e-08
  2563	-6.66118e-14	1.8e-08	3.3e-08
  2564	-1.40311e-13	1.8e-08	3.3e-08
  2565	-5.08347e-14	1.8e-08	3.3e-08
  2566	-1.24271e-13	1.8e-08	3.3e-08
  2567	-1.72977e-13	1.8e-08	3.3e-08
  2568	-1.02788e-13	1.8e-08	3.3e-08
  2569	-6.13304e-14	1.8e-08	3.3e-08
  2570	-1.04959e-13	1.8e-08	3.3e-08
  2571	-1.35066e-13	1.8e-08	3.3e-08
  2572	-1.48534e-13	1.8e-08	3.3e-08
  2573	-8.50097e-14	1.8e-08	3.3e-08
  2574	-8.51651e-14	1.8e-08	3.3e-08
  2575	-9.98388e-14	1.8e-08	3.3e-08
  2576	-1.45393e-13	1.8e-08	3.3e-08
  2577	-1.19185e-13	1.8e-08	3.3e-08
  2578	-1.23902e-13	1.8e-08	3.3e-08
  2579	-1.22469e-13	1.8e-08	3.3e-08
  2580	-2.13133e-13	1.8e-08	3.3e-08
  2581	-1.67204e-13	1.8e-08	3.3e-08
  2582	-8.6183e-14	1.8e-08	3.3e-08
  2583	-5.50142e-14	1.8e-08	3.3e-08
  2584	-1.26131e-13	1.8e-08	3.3e-08
  2585	-6.99341e-14	1.8e-08	3.3e-08
  2586	-5.05351e-14	1.8e-08	3.3e-08
  2587	-2.39157e-13	1.8e-08	3.3e-08
  2588	-1.53134e-13	1.8e-08	3.3e-08
  2589	-6.66982e-14	1.8e-08	3.3e-08
  2590	-9.52409e-14	1.8e-08	3.3e-08
  2591	-1.2752e-13	1.8e-08	3.3e-08
  2592	-6.00807e-14	1.8e-08	3.3e-08
  2593	-1.00071e-13	1.8e-08	3.3e-08
  2594	-1.83984e-13	1.8e-08	3.3e-08
  2595	-4.58482e-14	1.8e-08	3.3e-08
  2596	-1.28848e-13	1.8e-08	3.3e-08
  2597	-7.88483e-14	1.8e-08	3.3e-08
  2598	-1.97737e-13	1.8e-08	3.3e-08
  2599	-1.64957e-13	1.8e-08	3.3e-08
  2600	-7.07506e-14	1.8e-08	3.3e-08
  2601	-1.36403e-13	1.8e-08	3.3e-08
  2602	-5.1229e-14	1.8e-08	3.3e-08
  2603	-4.93427e-14	1.8e-08	3.3e-08
  2604	-3.97167e-14	1.8e-08	3.3e-08
  2605	-9.11742e-14	1.8e-08	3.3e-08
  2606	-1.01472e-13	1.8e-08	3.3e-08
  2607	-1.50395e-13	1.8e-08	3.3e-08
  2608	-1.06425e-13	1.8e-08	3.3e-08
  2609	-5.66353e-14	1.8e-08	3.3e-08
  2610	-1.02489e-13	1.8e-08	3.3e-08
  2611	-1.69988e-13	1.8e-08	3.3e-08
  2612	-1.76304e-13	1.8e-08	3.3e-08
  2613	-8.58958e-14	1.8e-08	3.3e-08
  2614	-5.27843e-14	1.8e-08	3.3e-08
  2615	-1.55942e-13	1.8e-08	3.3e-08
  2616	-1.85279e-13	1.8e-08	3.3e-08
  2617	-5.0972e-14	1.8e-08	3.3e-08
  2618	-1.61543e-13	1.8e-08	3.3e-08
  2619	-1.0664e-13	1.8e-08	3.3e-08
  2620	-1.274e-13	1.8e-08	3.3e-08
